Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1996,0.8579885250447763,0.036701381904987715,0.6516860711376947,0.8106162812152081,0.24573565159731972,1.422161310459555,0.7327484185592409,0.498261828664587,0.6285835684885123,0.41268073407658645,-0.08373104675160085,0.795576376004042
1997,0.4823250582542267,1.1738425589590868,-0.7179082123153885,-1.3944280070647226,-2.021734224501201,-2.3375754873064394,-0.9902517387771135,-1.929167593034739,-1.5148949059249206,-1.6677056825643923,-1.4363094942787056,-0.9975810492123968
1998,-2.335150942675509,-1.7321848935123667,-2.7722996374949833,-2.1294427698246996,0.16754703518019678,1.095227675871143,1.5279792604068472,1.0092996016539686,1.0453710496244144,1.06651646502084,1.140030405772968,1.2566739996311727
1999,1.5623575252772501,0.7105628201592386,0.9150695871863623,1.6926339965272137,0.16754703518010788,0.11442677210618579,0.6002099449179481,0.2427429421699326,-0.08590925631592021,0.8881976293087831,1.1400304057728947,1.2054409303392628
2000,0.5292829916030121,1.1317262190681392,0.9677462903961078,1.619132520251283,0.48030150084895523,-0.45770708842344227,-0.3275593705708755,0.5621415502882688,0.9262889121570428,0.9476372412128247,2.106157868292245,0.6931102374202803
2001,0.8579885250447763,1.0474935392863878,0.7043627743473804,0.1491029947312456,-0.7707163618261674,0.27789358940029885,-0.3275593705708755,-0.8432123254323669,0.092713949885171,-0.18171538496369322,0.6247624257626039,-0.9975810492123385
2002,0.29449332485887186,0.6684464802683867,-0.45452469626672093,-0.21840438664874284,-1.3180366767464724,-0.5394404970705453,-0.7251747914946786,-1.4181298200453576,-0.8004020811204882,-0.7166718920999314,-0.6634075242631963,-1.1512802570880682
2003,-0.1750860086294085,-0.6792763962401148,-0.6125548058958975,-0.3654073392006881,-0.6143391289917437,-1.1933077662471834,0.3351329976355132,-0.14053538757208536,-0.2645324625170791,-0.18171538496369322,-0.4057735342580509,0.8468094452960101
2004,-1.1142446756059692,0.7947954999410378,0.07224233583061418,-1.2474250545126937,1.4185648978553194,-1.4385079921883994,-0.6589055546740321,-0.715452882185076,-0.32407353125079874,-0.36003422067581764,-0.9210415142683417,-0.895114910628577
2005,0.20057745816119443,-2.5745116913301684,0.07224233583061418,-0.8799176731327053,-1.3180366767465612,0.3596269980474019,0.13632528717349865,-0.6515731605613942,0.33087822481998186,1.06651646502084,-0.2769565392554416,-0.07538580195819335
2006,1.2806099251842713,-0.005414957985864055,1.3891599160739518,1.3986280914232398,-0.8489049782433792,-0.5394404970704524,-0.7251747914946032,-1.5458892632927936,-0.6217788749193293,-1.548826458756377,-0.21254804175421016,-0.43401728700144615
2007,-0.6916232754665276,-0.2581129973312141,-0.08578777379862228,-0.14490291037272843,-0.14520743048865054,0.6048272239887108,-0.4600978442121683,0.30662266379361436,0.092713949885171,0.5315599578846019,0.8179879182665178,1.3591401382149342
2008,1.421483725230734,1.8898203371041415,1.2311298064447154,0.5166103761113177,-0.22339604690586237,0.5230938153415149,0.2688637608148668,0.9454198800302868,1.2835353245592929,1.304274912637006,1.590889888281954,1.2054409303392628
2009,0.9519043917424537,1.30019157863169,0.07224233583061418,0.884117757491306,-0.5361505125746208,-0.1307734538351232,0.26886376081479146,-0.39605427406673976,0.33087822481998186,-1.429947234948294,-0.727816021764501,-0.7926487720447571
2010,-0.9733708755594531,-1.311021494603466,-1.0339684315738016,1.4721295676991706,1.1058104321864721,0.27789358940029885,2.124402391792514,1.9036157043852227,2.414815630499695,1.7797918078692703,1.5264813907806494,2.6399668705124486
2011,1.9849789254166919,1.974053016885941,2.126633761010269,2.4276487592871905,0.32392426801453156,0.11442677210618579,1.1303638394829687,0.2427429421699326,1.104912118358134,0.7098787935967262,1.2044389032741993,2.230102316177228
2012,0.9519043917424537,0.20516674146853844,0.33562585187928173,-0.5124102917527169,-0.14520743048856163,-0.9481075403058744,-0.1287516601089363,-0.45993399569042154,0.21179608735254257,0.2343618983645296,0.3671284357574585,-0.6901826334609956
2013,-0.08117014193173108,-0.3423456771130134,1.0730996968155389,0.1491029947312456,0.9494331993521373,1.503894719106565,0.8652868922005337,-0.012775944324721828,0.33087822481998186,-0.1817153849637608,0.8179879182664446,-0.024152732666341693
2014,1.2336519918354325,-0.13176397765856301,-1.2446752444127236,0.8841177574912225,0.5584901172660781,-0.04904004518802021,-0.2612901337502291,-1.098731211927094,-0.8004020811204204,-0.7761115040039729,-1.049858509270951,-0.6389495641690857
2015,-0.7385812088153663,0.0367013819050356,-1.0339684315738016,-0.21840438664874284,-1.2398480603293496,-1.1115743576000805,-1.454136396521563,-1.929167593034739,-1.8126002495934512,-1.9649037420845321,-0.5989990267618917,-0.9975810492123968
2016,-1.9125295425360138,-1.7743012334032664,-0.40184799305703534,-1.8354368647206418,0.40211288443174337,0.686560632635721,0.46767147127673064,0.5621415502882688,1.2835353245592929,-0.41947383257979154,-0.1481395442528323,0.1807795445012979
2017,0.1536195248124091,-0.21599665744031443,0.5463326647182037,-0.438908815476786,0.16754703518010788,-0.9481075403059673,0.8652868922004584,0.42685324305032124,,,,
